# (X, Y) are on NAD83, UTM Zone 15N
X,Y,Z,mag
331400,6640200,202.023808393891,5669
331450,6640200,201.966539127596,5614
331500,6640200,201.904043490063,5558
331550,6640200,201.835372705035,5506
331600,6640200,201.759540981557,5477
331650,6640200,201.675536850957,5439
331700,6640200,201.582336649424,5385
331750,6640200,201.478919071063,5331
331800,6640200,201.364279699353,5289
331850,6640200,201.237445362166,5257
331900,6640200,201.097489716069,5230
331950,6640200,200.943550375394,5208
332000,6640200,200.774846942902,5203
332050,6640200,200.590698554001,5194
332100,6640200,200.39054066421,5168
332150,6640200,200.173941352294,5143
332200,6640200,199.940616537594,5124
332250,6640200,199.690443510232,5101
332300,6640200,199.423472358406,5080
332350,6640200,199.139935485934,5054
332400,6640200,198.840255049443,5029
332450,6640200,198.525048093533,5009
332500,6640200,198.195128327681,5000
332550,6640200,197.851504983221,4990
332600,6640200,197.495379030352,4976
332650,6640200,197.128136097435,4965
332700,6640200,196.75133629228,4954
332750,6640200,196.366701450977,4945
332800,6640200,195.976100137,4938
332850,6640200,195.581530396887,4933
332900,6640200,195.185099473783,4925
332950,6640200,194.789001336417,4918
333000,6640200,194.395493282527,4909
333050,6640200,194.006871094097,4900
333100,6640200,193.625443047966,4892
333150,6640200,193.253503688762,4884
333200,6640200,192.893307985961,4878
333250,6640200,192.547045618493,4874
333300,6640200,192.216816340134,4870
333350,6640200,191.904606274647,4864
333400,6640200,191.612265499166,4856
333450,6640200,191.341487276069,4848
333500,6640200,191.093789707747,4842
333550,6640200,190.870500714516,4838
333600,6640200,190.672745564344,4838
333650,6640200,190.501437120203,4837
333700,6640200,190.357269206305,4836
333750,6640200,190.240713499398,4834
333800,6640200,190.152019525728,4830
333850,6640200,190.09121663182,4825
333900,6640200,190.058118204506,4818
333950,6640200,190.052329280558,4809
334000,6640200,190.073257312503,4804
334050,6640200,190.12012512349,4803
334100,6640200,190.191985303324,4803
334150,6640200,190.287736377035,4801
334200,6640200,190.406140510681,4805
334250,6640200,190.545842058145,4815
334300,6640200,190.705386163082,4827
334350,6640200,190.883238267996,4835
334400,6640200,191.077804224087,4842
334450,6640200,191.287449390818,4856
334500,6640200,191.510516875581,4881
334550,6640200,191.745344672785,4915
334600,6640200,191.990281670526,4948
334650,6640200,192.243701716724,4979
334700,6640200,192.504015595694,4998
334750,6640200,192.769681161019,4984
334800,6640200,193.03921187362,4958
334850,6640200,193.31118310778,4941
334900,6640200,193.584236242347,4922
334950,6640200,193.857080854965,4907
335000,6640200,194.128494401728,4897
335050,6640200,194.397319744026,4888
335100,6640200,194.662461316126,4880
335150,6640200,194.922880072851,4874
335200,6640200,195.177587106005,4869
335250,6640200,195.425636202744,4867
335300,6640200,195.666115986199,4869
335350,6640200,195.898142042332,4874
335400,6640200,196.120848679064,4881
335450,6640200,196.333380834731,4888
335500,6640200,196.534886781066,4896
335550,6640200,196.724512240563,4903
335600,6640200,196.901395728739,4912
335650,6640200,197.064664993805,4925
335700,6640200,197.213435192381,4933
335750,6640200,197.346809138909,4939
335800,6640200,197.463879335711,4952
335850,6640200,197.563731662059,4978
335900,6640200,197.645451120122,5010
335950,6640200,197.708129402179,5034
336000,6640200,197.750874646497,5047
336050,6640200,197.77282277607,5056
336100,6640200,197.773150517787,5057
336150,6640200,197.751089379152,5053
336200,6640200,197.705940346056,5039
336250,6640200,197.637089656931,5028
336300,6640200,197.544024627027,5039
336350,6640200,197.426349176628,5081
336400,6640200,197.28379958934,5076
336450,6640200,197.116259873937,4992
336500,6640200,196.923774853749,4932
336550,6640200,196.70656110993,4911
336600,6640200,196.465016375723,4904
336650,6640200,196.199727195221,4896
336700,6640200,195.911473827127,4887
336750,6640200,195.601231942397,4883
336800,6640200,195.270172186972,4882
336850,6640200,194.919656994012,4882
336900,6640200,194.551234754843,4883
336950,6640200,194.166631029482,4881
337000,6640200,193.767736721688,4883
337050,6640200,193.356592823812,4886
337100,6640200,192.93537229813,4889
337150,6640200,192.506359800862,4885
337200,6640200,192.071928901803,4877
337250,6640200,191.634517634267,4865
337300,6640200,191.196602550674,4854
337350,6640200,190.760672144472,4844
337400,6640200,190.329199840828,4833
337450,6640200,189.904615847172,4824
337500,6640200,189.489279065348,4822
337550,6640200,189.08545068834,4825
337600,6640200,188.695269316786,4828
337650,6640200,188.32072690798,4830
337700,6640200,187.963646593846,4834
337750,6640200,187.625662592965,4837
337800,6640200,187.30820257946,4843
337850,6640200,187.012472979016,4852
337900,6640200,186.739446904295,4860
337950,6640200,186.489854800334,4867
338000,6640200,186.264178208989,4874
338050,6640200,186.062647060593,4878
338100,6640200,185.885240174662,4883
338150,6640200,185.731688791563,4884
338200,6640200,185.601482730565,4883
338250,6640200,185.493879519056,4881
338300,6640200,185.407916404344,4884
338350,6640200,185.342425427805,4888
338400,6640200,185.296050257668,4891
338450,6640200,185.267264774987,4894
338500,6640200,185.254393501612,4895
338550,6640200,185.255634144251,4894
338600,6640200,185.269081507547,4892
338650,6640200,185.292752179477,4889
338700,6640200,185.324609659132,4885
338750,6640200,185.362589499456,4881
338800,6640200,185.40462407503,4877
338850,6640200,185.448667388924,4873
338900,6640200,185.492718837899,4880
338950,6640200,185.534846083796,4886
339000,6640200,185.573206005008,4893
330000,6640400,205.643970982077,4866
330050,6640400,205.568381558106,4856
330100,6640400,205.493010719096,4841
330150,6640400,205.417604511806,4827
330200,6640400,205.341891398068,4814
330250,6640400,205.265584732598,4800
330300,6640400,205.188384886329,4802
330350,6640400,205.109981408479,4813
330400,6640400,205.030055263047,4832
330450,6640400,204.948280173946,4900
330500,6640400,204.8643236202,5010
330550,6640400,204.777847906263,5135
330600,6640400,204.688511247088,5253
330650,6640400,204.595968778816,5345
330700,6640400,204.499873073612,5403
330750,6640400,204.399874882871,5424
330800,6640400,204.295624177719,5434
330850,6640400,204.186770448322,5440
330900,6640400,204.072962637805,5464
330950,6640400,203.953848988036,5507
331000,6640400,203.82907692675,5559
331050,6640400,203.698292811618,5610
331100,6640400,203.561142077287,5645
331150,6640400,203.417270856091,5675
331200,6640400,203.266328859176,5692
331250,6640400,203.107972824399,5704
331300,6640400,202.941869621462,5697
331350,6640400,202.767699076058,5674
331400,6640400,202.585157618036,5646
331450,6640400,202.393962245654,5632
331500,6640400,202.193855004083,5611
331550,6640400,201.984607664348,5568
331600,6640400,201.766026439973,5526
331650,6640400,201.537956952745,5481
331700,6640400,201.300289239038,5433
331750,6640400,201.052963156782,5384
331800,6640400,200.795973573175,5344
331850,6640400,200.529374754124,5311
331900,6640400,200.253283723542,5278
331950,6640400,199.967883713744,5245
332000,6640400,199.673428032429,5210
332050,6640400,199.370243182765,5180
332100,6640400,199.058731369364,5145
332150,6640400,198.739373283774,5115
332200,6640400,198.412729756274,5092
332250,6640400,198.079442809648,5073
332300,6640400,197.740236630339,5056
332350,6640400,197.395917747693,5039
332400,6640400,197.047373717198,5024
332450,6640400,196.695571283989,5010
332500,6640400,196.341553346123,4998
332550,6640400,195.986433372211,4986
332600,6640400,195.631388595281,4972
332650,6640400,195.277652586469,4960
332700,6640400,194.926506969168,4949
332750,6640400,194.579273187698,4940
332800,6640400,194.237303634876,4933
332850,6640400,193.901971540407,4925
332900,6640400,193.574659920896,4916
332950,6640400,193.256750455218,4909
333000,6640400,192.949612284361,4902
333050,6640400,192.654590763859,4894
333100,6640400,192.372995536037,4887
333150,6640400,192.1060882025,4879
333200,6640400,191.855071370391,4873
333250,6640400,191.621078237242,4866
333300,6640400,191.405162341062,4859
333350,6640400,191.208287747052,4853
333400,6640400,191.031320627612,4846
333450,6640400,190.875022205009,4839
333500,6640400,190.740042846102,4835
333550,6640400,190.62691691096,4832
333600,6640400,190.536059055019,4831
333650,6640400,190.467761864109,4829
333700,6640400,190.42219437256,4827
333750,6640400,190.399401123734,4824
333800,6640400,190.399302092542,4820
333850,6640400,190.421693980791,4815
333900,6640400,190.466251825786,4813
333950,6640400,190.532531280699,4814
334000,6640400,190.619972418922,4816
334050,6640400,190.727904256431,4818
334100,6640400,190.855549574369,4819
334150,6640400,191.002030402605,4825
334200,6640400,191.166374369062,4832
334250,6640400,191.347521624693,4838
334300,6640400,191.544332588423,4841
334350,6640400,191.75559555869,4844
334400,6640400,191.9800342485,4854
334450,6640400,192.216315780279,4867
334500,6640400,192.463058624957,4887
334550,6640400,192.718840748461,4924
334600,6640400,192.982207262868,4947
334650,6640400,193.251678061967,4947
334700,6640400,193.525755514809,4951
334750,6640400,193.80293189578,4932
334800,6640400,194.081696251014,4912
334850,6640400,194.360541049611,4903
334900,6640400,194.637968227293,4896
334950,6640400,194.91249516772,4889
335000,6640400,195.182660309487,4884
335050,6640400,195.447028288457,4880
335100,6640400,195.70419555571,4877
335150,6640400,195.952795721227,4873
335200,6640400,196.191503995946,4867
335250,6640400,196.419041410507,4864
335300,6640400,196.634179207834,4867
335350,6640400,196.835743275751,4873
335400,6640400,197.02261831125,4880
335450,6640400,197.193752058456,4889
335500,6640400,197.348160147141,4899
335550,6640400,197.48493087584,4908
335600,6640400,197.603228977913,4920
335650,6640400,197.70229982951,4932
335700,6640400,197.781473746121,4938
335750,6640400,197.840169951415,4940
335800,6640400,197.877901134219,4943
335850,6640400,197.894277605461,4949
335900,6640400,197.889010866169,4957
335950,6640400,197.861916627093,4966
336000,6640400,197.812917212726,4979
336050,6640400,197.742043429722,5011
336100,6640400,197.649436423398,5097
336150,6640400,197.535348860896,5138
336200,6640400,197.400145425369,5120
336250,6640400,197.244302388536,5117
336300,6640400,197.068406402899,5068
336350,6640400,196.873152502129,5001
336400,6640400,196.659341152591,4945
336450,6640400,196.427874433731,4908
336500,6640400,196.179750764443,4887
336550,6640400,195.916058752902,4871
336600,6640400,195.637970513481,4860
336650,6640400,195.346733504162,4852
336700,6640400,195.043661248483,4845
336750,6640400,194.730123394551,4842
336800,6640400,194.40753519131,4845
336850,6640400,194.077345618646,4857
336900,6640400,193.741025248178,4883
336950,6640400,193.400053932044,4935
337000,6640400,193.05590867718,5001
337050,6640400,192.710051723299,4980
337100,6640400,192.363917895548,4909
337150,6640400,192.018902002813,4870
337200,6640400,191.676346631998,4852
337250,6640400,191.337530419079,4842
337300,6640400,191.003656901678,4834
337350,6640400,190.675844215169,4828
337400,6640400,190.355115994102,4824
337450,6640400,190.042393428032,4824
337500,6640400,189.7384887836,4826
337550,6640400,189.444100752342,4828
337600,6640400,189.159811789951,4833
337650,6640400,188.886086037192,4839
337700,6640400,188.623268346159,4845
337750,6640400,188.371585433503,4849
337800,6640400,188.13114864865,4851
337850,6640400,187.901958094314,4857
337900,6640400,187.683907926619,4863
337950,6640400,187.476791901261,4870
338000,6640400,187.280309333131,4874
338050,6640400,187.094072516209,4876
338100,6640400,186.917615258973,4876
338150,6640400,186.750402485444,4876
338200,6640400,186.591840348827,4879
338250,6640400,186.441286357191,4885
338300,6640400,186.298059714874,4889
338350,6640400,186.161452033491,4890
338400,6640400,186.030737641107,4892
338450,6640400,185.905183770628,4892
338500,6640400,185.78406096417,4892
338550,6640400,185.666652229562,4891
338600,6640400,185.552261111908,4887
338650,6640400,185.440219195743,4882
338700,6640400,185.32989268695,4875
338750,6640400,185.220688677907,4869
338800,6640400,185.112060332739,4864
338850,6640400,185.0035112301,4871
338900,6640400,184.894598783469,4877
338950,6640400,184.784936848085,4884
339000,6640400,184.674197597329,4891
330000,6640600,205.753177095973,4848
330050,6640600,205.780157957422,4834
330100,6640600,205.803281959227,4820
330150,6640600,205.821554414664,4809
330200,6640600,205.833991426919,4795
330250,6640600,205.839627413715,4783
330300,6640600,205.837522501958,4795
330350,6640600,205.826770170165,4841
330400,6640600,205.80650480444,4917
330450,6640600,205.775908722437,5045
330500,6640600,205.734218175199,5211
330550,6640600,205.680728607412,5363
330600,6640600,205.614799751355,5481
330650,6640600,205.535859916175,5563
330700,6640600,205.443409573026,5603
330750,6640600,205.337024660308,5639
330800,6640600,205.216358850115,5686
330850,6640600,205.081144907595,5724
330900,6640600,204.931195731543,5758
330950,6640600,204.766404540894,5784
331000,6640600,204.586744085387,5813
331050,6640600,204.392265572942,5845
331100,6640600,204.183097453803,5865
331150,6640600,203.959443980469,5866
331200,6640600,203.721583740219,5841
331250,6640600,203.469868176198,5806
331300,6640600,203.204719635948,5759
331350,6640600,202.926629418782,5703
331400,6640600,202.636155188049,5648
331450,6640600,202.333918096192,5613
331500,6640600,202.020599892061,5590
331550,6640600,201.696939792978,5555
331600,6640600,201.363731079986,5511
331650,6640600,201.021817487641,5462
331700,6640600,200.672089607162,5417
331750,6640600,200.315481389628,5377
331800,6640600,199.952966384206,5344
331850,6640600,199.585553698031,5317
331900,6640600,199.214283779639,5290
331950,6640600,198.840224140443,5257
332000,6640600,198.464465095911,5220
332050,6640600,198.088115574467,5189
332100,6640600,197.712298381233,5158
332150,6640600,197.338145362199,5129
332200,6640600,196.966791892171,5103
332250,6640600,196.599371302664,5080
332300,6640600,196.237008958944,5058
332350,6640600,195.880816273076,5042
332400,6640600,195.531884425052,5027
332450,6640600,195.191277937551,5010
332500,6640600,194.860028166144,4994
332550,6640600,194.539126603627,4981
332600,6640600,194.229517870036,4967
332650,6640600,193.932092681595,4958
332700,6640600,193.647681949415,4955
332750,6640600,193.3770511381,4944
332800,6640600,193.120894067015,4935
332850,6640600,192.879827191136,4927
332900,6640600,192.654385525439,4912
332950,6640600,192.445019478182,4903
333000,6640600,192.252092105718,4896
333050,6640600,192.075877088345,4890
333100,6640600,191.916558008019,4884
333150,6640600,191.774228686582,4876
333200,6640600,191.64889391904,4868
333250,6640600,191.540471671535,4861
333300,6640600,191.448796012129,4854
333350,6640600,191.373620742535,4847
333400,6640600,191.314624542271,4840
333450,6640600,191.271417326294,4834
333500,6640600,191.243547388856,4830
333550,6640600,191.230508439088,4826
333600,6640600,191.231746441615,4823
333650,6640600,191.246666515336,4822
333700,6640600,191.274639681146,4820
333750,6640600,191.315009473209,4819
333800,6640600,191.367098464458,4816
333850,6640600,191.430215402223,4813
333900,6640600,191.503662451879,4812
333950,6640600,191.586741974545,4813
334000,6640600,191.678762845102,4818
334050,6640600,191.779045405584,4823
334100,6640600,191.886925883431,4828
334150,6640600,192.001760261229,4838
334200,6640600,192.122926914352,4849
334250,6640600,192.24982843467,4857
334300,6640600,192.381892782512,4861
334350,6640600,192.518573717002,4864
334400,6640600,192.659350497285,4867
334450,6640600,192.803726866028,4883
334500,6640600,192.951229096042,4910
334550,6640600,193.101403103405,4940
334600,6640600,193.253810846059,4949
334650,6640600,193.408026042267,4934
334700,6640600,193.563629620324,4913
334750,6640600,193.720205034454,4892
334800,6640600,193.877333244449,4879
334850,6640600,194.034587563142,4874
334900,6640600,194.191528767894,4869
334950,6640600,194.347700002101,4867
335000,6640600,194.502621506051,4868
335050,6640600,194.655786100577,4865
335100,6640600,194.806655676537,4863
335150,6640600,194.954658076241,4859
335200,6640600,195.099184319701,4858
335250,6640600,195.23958696728,4859
335300,6640600,195.375179584997,4863
335350,6640600,195.505238126138,4873
335400,6640600,195.629003334882,4885
335450,6640600,195.745684282804,4899
335500,6640600,195.854463369803,4912
335550,6640600,195.954501783,4924
335600,6640600,196.044945740742,4947
335650,6640600,196.124934285655,4981
335700,6640600,196.193608323296,5001
335750,6640600,196.250119701132,4975
335800,6640600,196.293641044952,4948
335850,6640600,196.323376346512,4935
335900,6640600,196.338571772727,4934
335950,6640600,196.338526343106,4943
336000,6640600,196.322602712759,4962
336050,6640600,196.290237624968,4987
336100,6640600,196.24095165045,5009
336150,6640600,196.174358109475,5013
336200,6640600,196.090171178266,5018
336250,6640600,195.98821339185,5010
336300,6640600,195.86842220693,4969
336350,6640600,195.730854657128,4919
336400,6640600,195.575690437867,4869
336450,6640600,195.403233775351,4854
336500,6640600,195.21391317926,4847
336550,6640600,195.008279199525,4839
336600,6640600,194.787001385491,4836
336650,6640600,194.55086329802,4834
336700,6640600,194.300755628811,4831
336750,6640600,194.037668306556,4838
336800,6640600,193.762681546659,4855
336850,6640600,193.476956095841,4881
336900,6640600,193.181722411182,4922
336950,6640600,192.878268803403,4971
337000,6640600,192.567928749915,4982
337050,6640600,192.252067710612,4946
337100,6640600,191.93206971214,4894
337150,6640600,191.609323373633,4856
337200,6640600,191.285207834312,4835
337250,6640600,190.961078824547,4827
337300,6640600,190.638254879959,4830
337350,6640600,190.318004695653,4828
337400,6640600,190.001535757305,4826
337450,6640600,189.689983480971,4826
337500,6640600,189.384401442481,4830
337550,6640600,189.085752123749,4837
337600,6640600,188.79489895658,4843
337650,6640600,188.51260047872,4850
337700,6640600,188.239506342665,4858
337750,6640600,187.976154644189,4862
337800,6640600,187.722970364008,4862
337850,6640600,187.480265474576,4865
337900,6640600,187.248240115967,4868
337950,6640600,187.026985084638,4870
338000,6640600,186.816485992889,4870
338050,6640600,186.616628538163,4870
338100,6640600,186.427204374637,4872
338150,6640600,186.247917612794,4876
338200,6640600,186.078391628093,4882
338250,6640600,185.918177391404,4886
338300,6640600,185.766763247557,4887
338350,6640600,185.623584717623,4888
338400,6640600,185.488033600601,4889
338450,6640600,185.359467015691,4888
338500,6640600,185.237216319328,4886
338550,6640600,185.120596028565,4880
338600,6640600,185.008912974119,4874
338650,6640600,184.901475168917,4867
338700,6640600,184.797600127856,4860
338750,6640600,184.696622608312,4855
338800,6640600,184.597901886829,4861
338850,6640600,184.500827631561,4868
338900,6640600,184.404824540272,4875
338950,6640600,184.30935740932,4882
339000,6640600,184.213935544219,4889
330000,6640800,207.655841408283,4847
330050,6640800,207.642733478508,4843
330100,6640800,207.626339059472,4840
330150,6640800,207.605762650064,4839
330200,6640800,207.580106602901,4832
330250,6640800,207.548478484246,4832
330300,6640800,207.509998087901,4851
330350,6640800,207.463803866563,4894
330400,6640800,207.409059516822,4969
330450,6640800,207.344960194008,5100
330500,6640800,207.270738638743,5278
330550,6640800,207.185670598205,5456
330600,6640800,207.089079556904,5606
330650,6640800,206.980341628483,5712
330700,6640800,206.858890217844,5773
330750,6640800,206.724220424648,5803
330800,6640800,206.575892451744,5822
330850,6640800,206.413534534251,5831
330900,6640800,206.236845936955,5842
330950,6640800,206.0455994059,5864
331000,6640800,205.839642609745,5898
331050,6640800,205.618899143439,5936
331100,6640800,205.383370122262,5950
331150,6640800,205.133135523411,5947
331200,6640800,204.868355234355,5900
331250,6640800,204.589269867604,5848
331300,6640800,204.296201432031,5791
331350,6640800,203.989554089191,5713
331400,6640800,203.669814429076,5634
331450,6640800,203.337551006816,5569
331500,6640800,202.993413737173,5528
331550,6640800,202.638132774824,5491
331600,6640800,202.272516676123,5439
331650,6640800,201.89745001742,5386
331700,6640800,201.513891384199,5344
331750,6640800,201.122871796032,5313
331800,6640800,200.725492631135,5288
331850,6640800,200.322923197475,5270
331900,6640800,199.91639803472,5257
331950,6640800,199.507213061198,5237
332000,6640800,199.096720521141,5210
332050,6640800,198.686323534046,5186
332100,6640800,198.277469642969,5165
332150,6640800,197.871642678842,5147
332200,6640800,197.470353390271,5124
332250,6640800,197.07512997815,5098
332300,6640800,196.687507904619,5078
332350,6640800,196.309018130693,5054
332400,6640800,195.941174311503,5027
332450,6640800,195.585459788678,5015
332500,6640800,195.243314711608,5003
332550,6640800,194.916122825162,4991
332600,6640800,194.605198486381,4969
332650,6640800,194.311773965657,4952
332700,6640800,194.036985643278,4948
332750,6640800,193.781860853704,4942
332800,6640800,193.547305356897,4936
332850,6640800,193.334092149198,4928
332900,6640800,193.142852259234,4917
332950,6640800,192.974066068194,4905
333000,6640800,192.8280555298,4892
333050,6640800,192.704979265617,4885
333100,6640800,192.604829411432,4878
333150,6640800,192.527430241836,4871
333200,6640800,192.472439103741,4865
333250,6640800,192.439349627387,4859
333300,6640800,192.427496862892,4854
333350,6640800,192.436065169298,4849
333400,6640800,192.464098033992,4842
333450,6640800,192.510508956857,4834
333500,6640800,192.574093473103,4828
333550,6640800,192.653543242449,4823
333600,6640800,192.747461681013,4820
333650,6640800,192.854380553522,4819
333700,6640800,192.972777704351,4818
333750,6640800,193.101095643255,4818
333800,6640800,193.237759949077,4817
333850,6640800,193.381197371189,4817
333900,6640800,193.52985376799,4818
333950,6640800,193.682210721389,4820
334000,6640800,193.8368010723,4824
334050,6640800,193.992223783321,4830
334100,6640800,194.147158301074,4837
334150,6640800,194.300377727613,4843
334200,6640800,194.450759972187,4849
334250,6640800,194.597296506409,4855
334300,6640800,194.739099433951,4859
334350,6640800,194.875406449936,4868
334400,6640800,195.005584016018,4874
334450,6640800,195.129127574563,4883
334500,6640800,195.245659896578,4896
334550,6640800,195.354927946695,4911
334600,6640800,195.456797827926,4911
334650,6640800,195.551247281835,4905
334700,6640800,195.638356590873,4897
334750,6640800,195.718297517421,4876
334800,6640800,195.791320858016,4870
334850,6640800,195.857743230824,4864
334900,6640800,195.917933214305,4848
334950,6640800,195.972296215028,4845
335000,6640800,196.021258761604,4846
335050,6640800,196.065252982686,4848
335100,6640800,196.104701131186,4854
335150,6640800,196.139999982454,4854
335200,6640800,196.171506056931,4856
335250,6640800,196.199521364473,4862
335300,6640800,196.224281425141,4872
335350,6640800,196.24594491554,4885
335400,6640800,196.264585504477,4898
335450,6640800,196.280185206377,4909
335500,6640800,196.292629648406,4922
335550,6640800,196.301705078469,4946
335600,6640800,196.307097522834,4990
335650,6640800,196.30839499225,5057
335700,6640800,196.305092393413,5064
335750,6640800,196.296598476374,5000
335800,6640800,196.282244335135,4952
335850,6640800,196.261293896601,4917
335900,6640800,196.232956245915,4896
335950,6640800,196.19639946866,4882
336000,6640800,196.150766080056,4879
336050,6640800,196.09518962309,4882
336100,6640800,196.028811787018,4896
336150,6640800,195.95080010916,4918
336200,6640800,195.860366099062,4966
336250,6640800,195.756782641159,4981
336300,6640800,195.639400498886,4965
336350,6640800,195.50766365053,4916
336400,6640800,195.361123705287,4864
336450,6640800,195.199453539965,4830
336500,6640800,195.022459277188,4817
336550,6640800,194.830090370631,4812
336600,6640800,194.62244731351,4810
336650,6640800,194.399787171969,4811
336700,6640800,194.162527317248,4815
336750,6640800,193.91124626367,4827
336800,6640800,193.64668197033,4839
336850,6640800,193.369728037394,4846
336900,6640800,193.081427152586,4859
336950,6640800,192.78296237398,4860
337000,6640800,192.475646974482,4858
337050,6640800,192.160912333907,4857
337100,6640800,191.840294338541,4848
337150,6640800,191.515418265274,4835
337200,6640800,191.187982377835,4826
337250,6640800,190.859740477345,4817
337300,6640800,190.53248427847,4815
337350,6640800,190.20802566654,4815
337400,6640800,189.888177785888,4815
337450,6640800,189.574735733655,4818
337500,6640800,189.269457049736,4826
337550,6640800,188.974042930799,4837
337600,6640800,188.690120896641,4844
337650,6640800,188.419228179423,4850
337700,6640800,188.162796442834,4857
337750,6640800,187.922137628085,4865
337800,6640800,187.698430852833,4873
337850,6640800,187.492711361115,4878
337900,6640800,187.305860863203,4881
337950,6640800,187.138599703947,4882
338000,6640800,186.991480364069,4883
338050,6640800,186.864882033563,4886
338100,6640800,186.759007469893,4891
338150,6640800,186.673881553358,4895
338200,6640800,186.609352164866,4893
338250,6640800,186.565093157377,4887
338300,6640800,186.540608962853,4883
338350,6640800,186.535240961583,4880
338400,6640800,186.54817532227,4876
338450,6640800,186.57845196757,4870
338500,6640800,186.62497593465,4864
338550,6640800,186.686529749907,4858
338600,6640800,186.761786290314,4853
338650,6640800,186.849322751421,4849
338700,6640800,186.947635368784,4846
338750,6640800,187.055155439614,4852
338800,6640800,187.170265377079,4859
338850,6640800,187.291314251575,4866
338900,6640800,187.416633287861,4873
338950,6640800,187.544551557144,4880
339000,6640800,187.673411340195,4887
330000,6641000,209.217770652404,4846
330050,6641000,209.094742705912,4845
330100,6641000,208.974076522803,4841
330150,6641000,208.855048150548,4836
330200,6641000,208.736878598187,4825
330250,6641000,208.618739409309,4815
330300,6641000,208.499758962603,4808
330350,6641000,208.379029513804,4835
330400,6641000,208.255615165661,4883
330450,6641000,208.128559666174,4957
330500,6641000,207.996894072204,5081
330550,6641000,207.859645662178,5240
330600,6641000,207.715847498742,5402
330650,6641000,207.564548264702,5532
330700,6641000,207.404821646861,5621
330750,6641000,207.235775287948,5652
330800,6641000,207.056560155385,5640
330850,6641000,206.86638037595,5630
330900,6641000,206.66450305986,5648
330950,6641000,206.450268134612,5694
331000,6641000,206.223097805495,5743
331050,6641000,205.982505644633,5768
331100,6641000,205.728105298441,5765
331150,6641000,205.459618334229,5758
331200,6641000,205.17688141588,5749
331250,6641000,204.879852376373,5758
331300,6641000,204.568615138847,5773
331350,6641000,204.24338352541,5768
331400,6641000,203.904503773995,5730
331450,6641000,203.552455764298,5682
331500,6641000,203.18785326328,5634
331550,6641000,202.811442693111,5583
331600,6641000,202.424100533023,5527
331650,6641000,202.026829527529,5463
331700,6641000,201.620754131726,5391
331750,6641000,201.207115120562,5328
331800,6641000,200.787263417078,5288
331850,6641000,200.362653105997,5258
331900,6641000,199.9348328262,5236
331950,6641000,199.505435615656,5217
332000,6641000,199.076167219048,5198
332050,6641000,198.648793746851,5183
332100,6641000,198.225128312569,5164
332150,6641000,197.807017117012,5142
332200,6641000,197.396325398413,5117
332250,6641000,196.99492226034,5090
332300,6641000,196.604664673568,5068
332350,6641000,196.227380830334,5053
332400,6641000,195.864852813666,5038
332450,6641000,195.518799390736,5023
332500,6641000,195.190859071472,5009
332550,6641000,194.882573574846,4990
332600,6641000,194.5953735672,4976
332650,6641000,194.330565340689,4969
332700,6641000,194.089318631557,4962
332750,6641000,193.872655673784,4955
332800,6641000,193.681441511323,4945
332850,6641000,193.516375565061,4934
332900,6641000,193.377984272881,4918
332950,6641000,193.266615606268,4906
333000,6641000,193.182435901449,4897
333050,6641000,193.125428083985,4889
333100,6641000,193.095390647156,4881
333150,6641000,193.091939114796,4870
333200,6641000,193.114509411612,4861
333250,6641000,193.162362854839,4854
333300,6641000,193.234592948248,4849
333350,6641000,193.330133798367,4847
333400,6641000,193.447769836983,4843
333450,6641000,193.586147540251,4836
333500,6641000,193.743788701149,4831
333550,6641000,193.919104235364,4826
333600,6641000,194.1104087185,4823
333650,6641000,194.315936994774,4820
333700,6641000,194.533860852234,4818
333750,6641000,194.762305743041,4817
333800,6641000,194.999367502713,4817
333850,6641000,195.243128503413,4818
333900,6641000,195.491673527169,4820
333950,6641000,195.743105947562,4824
334000,6641000,195.995563700351,4829
334050,6641000,196.247234147819,4840
334100,6641000,196.496367744944,4855
334150,6641000,196.741291410659,4862
334200,6641000,196.980420498811,4860
334250,6641000,197.212269152723,4852
334300,6641000,197.435460156444,4845
334350,6641000,197.64873324116,4863
334400,6641000,197.85095231502,4871
334450,6641000,198.041111871877,4874
334500,6641000,198.218341318647,4875
334550,6641000,198.381907563884,4867
334600,6641000,198.531216046612,4864
334650,6641000,198.665809796968,4883
334700,6641000,198.785366483846,4921
334750,6641000,198.889693832695,4878
334800,6641000,198.97872358958,4854
334850,6641000,199.05250412343,4850
334900,6641000,199.111192043984,4842
334950,6641000,199.155042815138,4841
335000,6641000,199.184400359635,4848
335050,6641000,199.199686236989,4854
335100,6641000,199.201388327087,4852
335150,6641000,199.190049729961,4854
335200,6641000,199.166257539762,4858
335250,6641000,199.130630939281,4867
335300,6641000,199.083809038697,4880
335350,6641000,199.026439801009,4894
335400,6641000,198.959169350946,4906
335450,6641000,198.882631775723,4918
335500,6641000,198.797439796252,4934
335550,6641000,198.704176081825,4974
335600,6641000,198.603385482859,5060
335650,6641000,198.495568812068,5192
335700,6641000,198.381177631317,5268
335750,6641000,198.260610157993,5211
335800,6641000,198.134208285259,5088
335850,6641000,198.002255183934,4969
335900,6641000,197.864974717699,4909
335950,6641000,197.722532089877,4897
336000,6641000,197.57503589244,4888
336050,6641000,197.42254167779,4919
336100,6641000,197.265056585809,5011
336150,6641000,197.102544550405,5138
336200,6641000,196.934932376627,5201
